! -----------------------------------------
! ZMap ASCII grid file
! Output from Golden Software ioZmap.dll
! -----------------------------------------
@unnamed HEADER, GRID, 5
15, 1E+30, , 7, 1
382, 500, 260000, 759000, 7731000, 8112000
0. , 0. , 0.
@
       -41668.6       -41670.2       -41672.1       -41674.2       -41676.6
       -41679.3       -41682.2       -41685.4       -41688.9       -41692.8
       -41697.1       -41701.7       -41706.7       -41711.9       -41717.4
       -41723.1       -41729.2       -41735.6       -41742.5       -41749.8
       -41757.6       -41765.7       -41774.1       -41782.8       -41791.7
       -41800.8       -41810.3       -41820.2       -41830.6       -41841.7
       -41853.7       -41866.6       -41880.5       -41895.5       -41911.4
       -41928.2       -41945.9       -41964.3       -41983.2       -42002.5
       -42021.8         -42041       -42059.6       -42077.7       -42095.2
       -42112.2       -42128.7       -42145.1       -42161.6       -42178.4
       -42195.5       -42213.1       -42231.2       -42249.9       -42268.9
       -42288.5       -42308.4       -42328.5       -42348.6       -42368.6
       -42388.2       -42407.3       -42425.7       -42443.3       -42460.1
       -42476.1       -42491.4       -42505.8       -42519.6       -42532.7
         -42545       -42556.5       -42567.2       -42577.1       -42586.1
       -42594.3       -42601.7       -42608.3       -42613.9       -42618.5
       -42621.8       -42623.9       -42624.9       -42624.7       -42623.3
       -42620.9       -42617.1       -42612.1       -42605.7       -42597.8
       -42588.8       -42578.6       -42567.2       -42554.9       -42541.8
         -42528         -42514       -42499.8       -42485.7       -42471.9
       -42458.2       -42444.4       -42430.3       -42415.3       -42399.4
         -42382       -42362.5       -42341.4       -42319.1       -42295.8
       -42271.8       -42247.1       -42221.9       -42197.1       -42172.7
       -42148.9       -42126.5       -42104.5       -42081.6       -42058.8
       -42038.6       -42022.6       -42009.6       -41994.8       -41968.2
       -41924.2       -41874.6         -41826       -41780.9       -41738.9
       -41697.8       -41655.9       -41614.1       -41574.2       -41536.6
       -41500.5       -41466.3       -41434.1       -41403.6       -41374.7
       -41347.3       -41321.3       -41296.6       -41273.2       -41251.1
       -41230.3         -41211       -41193.1       -41176.6       -41161.7
       -41148.1       -41135.4       -41123.3       -41111.5       -41099.9
       -41088.4       -41077.1       -41066.1       -41055.4       -41044.8
       -41034.5       -41024.4       -41018.4       -41012.5       -41007.1
       -41006.8       -41006.7       -41006.1       -41005.3       -41006.1
       -41009.6       -41015.3       -41022.7       -41025.6         -41023
       -41020.6       -41019.7         -41021       -41024.2       -41028.9
       -41034.8       -41041.8       -41049.2       -41055.6       -41060.4
       -41064.3       -41069.2       -41075.9       -41083.9       -41092.3
       -41100.7       -41109.2       -41118.2       -41127.6       -41137.4
       -41147.6       -41158.3
       -42325.2       -42316.2       -42307.1         -42298       -42288.6
       -42279.1       -42269.5       -42259.7       -42249.8       -42239.9
       -42229.9       -42219.8       -42209.7       -42199.6       -42189.3
         -42179       -42168.5       -42157.7       -42146.7       -42135.5
         -42124       -42112.2       -42100.1       -42087.8       -42075.2
       -42062.5       -42049.8       -42037.2       -42024.8       -42012.7
       -42000.7       -41988.9       -41977.3         -41966       -41954.9
         -41944         -41933       -41921.9       -41910.6       -41899.2
       -41887.8       -41876.2       -41864.5       -41852.9       -41841.2
       -41829.7       -41818.3         -41807       -41796.1       -41785.5
       -41775.3       -41765.3       -41755.8       -41746.5       -41737.6
       -41728.9       -41720.5       -41712.4       -41704.7       -41697.3
       -41690.5         -41684       -41678.1       -41672.6       -41667.5
       -41662.8       -41658.6       -41654.9       -41651.7       -41648.9
       -41646.6       -41644.8       -41643.3       -41642.2       -41641.5
       -41641.1       -41641.1       -41641.4         -41642       -41642.9
       -41644.2       -41645.8       -41647.7       -41649.9       -41652.3
         -41655         -41658       -41661.1       -41664.4       -41667.8
       -41671.4       -41675.2       -41679.1       -41683.1       -41687.4
       -41691.9       -41696.7       -41701.9       -41707.3       -41713.1
       -41719.3       -41725.6       -41732.1       -41738.8       -41745.5
       -41752.2       -41759.1         -41766       -41773.1       -41780.3
       -41787.7       -41795.1       -41802.5       -41809.8       -41816.8
       -41823.6         -41830       -41835.9       -41841.3       -41846.2
       -41850.5       -41854.2       -41857.3       -41859.7       -41861.6
       -41862.9       -41863.7         -41864       -41863.9       -41863.3
       -41862.4       -41861.1       -41859.4       -41857.3       -41854.7
       -41851.7       -41848.2       -41844.3       -41840.1       -41835.5
       -41830.7       -41825.8       -41820.8       -41815.6       -41810.5
       -41805.4       -41800.3       -41795.3       -41790.2       -41785.1
       -41779.8       -41774.6       -41769.2       -41763.8       -41758.5
       -41753.1       -41747.9       -41742.8       -41737.7       -41732.7
       -41727.8         -41723       -41718.4       -41713.8       -41709.5
       -41705.3       -41701.3       -41697.5         -41694       -41690.7
       -41687.7         -41685       -41682.5       -41680.4       -41678.5
         -41677       -41675.7       -41674.7       -41673.9       -41673.3
       -41673.1         -41673       -41673.2       -41673.6       -41674.2
         -41675       -41676.1       -41677.5       -41679.1       -41680.9
         -41683       -41685.4       -41687.9       -41690.8       -41694.1
       -41697.8       -41701.8       -41706.1       -41710.6       -41715.3
       -41720.4       -41725.7       -41731.4       -41737.6       -41744.3
       -41751.4       -41758.8       -41766.4       -41774.2       -41782.2
       -41790.4       -41798.9       -41807.8       -41817.3       -41827.5
       -41838.6       -41850.7       -41863.8         -41878       -41893.3
       -41909.5       -41926.7       -41944.7       -41963.3       -41982.3
       -42001.4       -42020.2       -42038.5         -42056       -42072.7
       -42088.6       -42104.1       -42119.3       -42134.6       -42150.3
       -42166.4       -42183.1       -42200.3       -42218.1       -42236.4
       -42255.1       -42274.3       -42293.6         -42313       -42332.2
         -42351       -42369.3       -42386.7       -42403.3       -42419.1
       -42433.9       -42447.9       -42461.2       -42473.8       -42485.8
       -42497.1       -42507.6       -42517.3       -42526.1         -42534
         -42541       -42547.1       -42552.4       -42556.6       -42559.8
       -42561.8       -42562.9       -42562.9       -42561.9       -42560.1
       -42557.1       -42552.9       -42547.4       -42540.4       -42532.1
       -42522.3       -42511.2       -42499.1       -42486.1       -42472.5
       -42458.3       -42443.8       -42429.4       -42415.1       -42401.2
       -42387.6       -42373.9       -42360.2       -42346.3       -42331.2
       -42314.3       -42295.2       -42274.4       -42252.6       -42229.9
       -42206.4         -42182       -42156.6         -42131         -42106
       -42081.9       -42059.1       -42037.1       -42014.6       -41992.2
       -41971.8       -41954.4         -41939       -41920.7       -41893.1
       -41854.7       -41810.1       -41765.3       -41722.9       -41682.5
       -41642.6       -41602.1       -41561.8       -41523.4         -41487
       -41452.1         -41419       -41387.4       -41357.1       -41328.3
       -41300.6       -41274.1       -41248.7       -41224.6       -41201.8
       -41180.7       -41161.2       -41143.5       -41127.5       -41112.9
       -41099.6       -41087.2       -41075.3       -41063.7       -41052.5
       -41041.8       -41031.3       -41020.9       -41010.8       -41000.8
       -40991.1       -40981.9       -40976.6       -40971.4       -40966.7
       -40966.7       -40966.9       -40966.5         -40966       -40967.2
       -40971.1       -40977.4       -40989.3       -40992.7         -40986
       -40983.6       -40982.5       -40983.5       -40986.6       -40991.7
       -40998.7       -41007.5       -41018.4       -41025.6       -41027.4
       -41029.5       -41033.2       -41039.3       -41047.6       -41056.7
       -41065.5         -41074       -41082.8       -41091.8       -41101.1
       -41110.9       -41121.2
       -42325.6       -42316.4       -42307.1       -42297.8       -42288.3
       -42278.7       -42268.9         -42259       -42248.9       -42238.9
       -42228.7       -42218.6       -42208.4       -42198.1       -42187.8
       -42177.4       -42166.8       -42155.9       -42144.9       -42133.6
         -42122       -42110.1         -42098       -42085.6       -42072.9
         -42060       -42047.2       -42034.6       -42022.3       -42010.3
       -41998.4       -41986.4       -41974.7       -41963.3       -41952.3
       -41941.4       -41930.5       -41919.5       -41908.3         -41897
       -41885.6         -41874       -41862.5       -41850.9       -41839.3
       -41827.8       -41816.6       -41805.5       -41794.7       -41784.2
       -41774.1       -41764.3         -41755       -41745.9       -41737.2
       -41728.7       -41720.6       -41712.7       -41705.3       -41698.2
       -41691.6       -41685.5       -41679.9       -41674.7         -41670
       -41665.8       -41662.1       -41658.8       -41656.1       -41653.9
       -41652.2       -41650.9       -41650.1       -41649.6       -41649.4
       -41649.7       -41650.2       -41651.2       -41652.5       -41654.1
       -41656.1       -41658.4       -41661.1         -41664       -41667.1
       -41670.5         -41674       -41677.7       -41681.5       -41685.3
       -41689.3       -41693.4       -41697.5       -41701.8       -41706.3
       -41711.1       -41716.1       -41721.5       -41727.3       -41733.3
       -41739.8       -41746.3         -41753       -41759.8       -41766.6
       -41773.4       -41780.2       -41787.2       -41794.3       -41801.6
         -41809       -41816.6       -41824.2       -41831.6       -41838.9
       -41845.8       -41852.4       -41858.5       -41864.1       -41869.1
       -41873.4         -41877       -41879.9       -41882.2       -41883.8
       -41884.9       -41885.4       -41885.6       -41885.4       -41884.8
       -41883.8       -41882.3       -41880.5       -41878.2       -41875.4
       -41872.1       -41868.4       -41864.3       -41859.8         -41855
         -41850       -41844.8       -41839.6       -41834.3         -41829
       -41823.8       -41818.7       -41813.6       -41808.5       -41803.3
       -41798.1       -41792.8       -41787.3       -41781.7       -41776.1
       -41770.4       -41764.9       -41759.4         -41754       -41748.7
       -41743.5       -41738.4       -41733.5       -41728.6         -41724
       -41719.5       -41715.2       -41711.1       -41707.2       -41703.6
       -41700.2       -41697.1       -41694.3       -41691.8       -41689.5
       -41687.5       -41685.8       -41684.4       -41683.2       -41682.2
       -41681.5       -41680.9       -41680.6       -41680.5       -41680.6
         -41681       -41681.5       -41682.4       -41683.4       -41684.8
       -41686.3       -41688.1       -41690.1       -41692.4       -41695.1
       -41698.1       -41701.5       -41705.1       -41708.9         -41713
       -41717.3         -41722         -41727       -41732.6       -41738.6
         -41745       -41751.7       -41758.6       -41765.6       -41772.8
       -41780.1       -41787.7       -41795.7       -41804.2       -41813.5
       -41823.7         -41835       -41847.2       -41860.7       -41875.2
       -41890.7       -41907.2       -41924.7         -41943       -41961.6
       -41980.3       -41998.8       -42016.7       -42033.6       -42049.3
       -42064.3       -42078.7         -42093       -42107.3       -42121.9
       -42137.2         -42153       -42169.5       -42186.4         -42204
       -42222.1       -42240.4         -42259       -42277.6       -42296.1
       -42314.1       -42331.5       -42348.1       -42363.7       -42378.4
       -42392.1         -42405       -42417.3       -42428.9         -42440
       -42450.5       -42460.1         -42469       -42476.9       -42483.7
       -42489.5       -42494.4       -42498.3       -42501.1       -42502.8
       -42503.4       -42503.1       -42502.1       -42500.2       -42497.7
       -42494.2       -42489.6       -42483.8       -42476.4       -42467.5
       -42457.3       -42445.8       -42433.2       -42419.8       -42405.3
       -42390.3       -42375.4       -42360.5         -42346       -42331.9
         -42318       -42304.6       -42291.5       -42278.2       -42263.9
       -42248.2       -42230.7       -42211.4       -42190.3       -42167.7
       -42143.6       -42118.4       -42092.6       -42066.5       -42040.9
       -42016.3         -41993       -41970.7       -41948.7       -41926.8
       -41905.6       -41885.6       -41865.7       -41843.1       -41815.2
       -41781.7         -41744       -41704.5       -41665.5         -41627
       -41588.2       -41549.1       -41510.9       -41474.2         -41439
       -41405.3       -41373.1       -41342.2       -41312.4       -41283.7
       -41255.9       -41228.9       -41202.9       -41178.2         -41155
       -41133.5       -41113.9       -41096.2       -41080.5       -41066.5
       -41053.6       -41041.5         -41030         -41017       -41006.2
       -40997.8       -40987.8       -40978.1       -40968.6       -40959.4
       -40950.7         -40943       -40936.6       -40932.2         -40930
       -40929.3       -40929.4       -40929.1       -40928.9         -40930
       -40933.4       -40938.7         -40945       -40947.9       -40946.8
       -40945.8       -40945.7       -40947.1       -40950.1         -40955
       -40962.3       -40971.5         -40987       -40994.3         -40992
         -40994       -40997.4       -41003.6       -41012.2       -41021.7
         -41031       -41039.6       -41048.3       -41057.1       -41065.9
       -41075.3       -41085.3
       -42325.9       -42316.6       -42307.2       -42297.7         -42288
       -42278.2       -42268.3       -42258.2       -42248.1       -42237.8
       -42227.6       -42217.3         -42207       -42196.6       -42186.2
       -42175.7         -42165       -42154.1       -42142.9       -42131.6
       -42119.9         -42108       -42095.8       -42083.4       -42070.6
       -42057.7       -42044.9       -42032.3         -42020         -42008
       -41996.1         -41984       -41972.3       -41960.9       -41949.8
       -41938.9       -41928.1       -41917.1       -41905.9       -41894.6
       -41883.3       -41871.8       -41860.3       -41848.8       -41837.3
         -41826       -41814.8       -41803.8       -41793.2       -41782.9
       -41772.9       -41763.4       -41754.2       -41745.3       -41736.8
       -41728.6       -41720.7       -41713.1       -41705.9       -41699.2
       -41692.9       -41687.1       -41681.8         -41677       -41672.7
       -41668.9       -41665.6       -41662.9       -41660.7       -41659.1
       -41657.9       -41657.2         -41657       -41657.1       -41657.6
       -41658.4       -41659.7       -41661.3       -41663.3       -41665.7
       -41668.5       -41671.5       -41674.9       -41678.6       -41682.4
       -41686.4       -41690.5       -41694.8         -41699       -41703.4
       -41707.7       -41712.1       -41716.6       -41721.2       -41725.9
       -41730.9       -41736.2       -41741.9       -41747.9       -41754.3
       -41760.9       -41767.7       -41774.5       -41781.4       -41788.2
         -41795       -41801.9       -41808.8       -41815.8       -41823.1
       -41830.5       -41838.1       -41845.7       -41853.3       -41860.7
       -41867.9       -41874.7       -41881.1       -41886.8       -41891.9
       -41896.2       -41899.7       -41902.5       -41904.5       -41905.8
       -41906.6         -41907         -41907       -41906.6         -41906
       -41904.9       -41903.3       -41901.3       -41898.8       -41895.8
       -41892.3       -41888.3       -41883.8       -41879.1         -41874
       -41868.7       -41863.2       -41857.8       -41852.3       -41846.9
       -41841.6       -41836.4       -41831.3       -41826.2         -41821
       -41815.8       -41810.4       -41804.8       -41799.1       -41793.2
       -41787.2       -41781.3       -41775.5       -41769.8       -41764.1
       -41758.6       -41753.2         -41748       -41742.8       -41737.8
         -41733       -41728.4         -41724       -41719.8       -41715.9
       -41712.1       -41708.7       -41705.5       -41702.6         -41700
       -41697.6       -41695.5       -41693.6         -41692       -41690.6
       -41689.4       -41688.4       -41687.6         -41687       -41686.6
       -41686.5       -41686.5       -41686.8       -41687.4       -41688.1
       -41689.1       -41690.4       -41691.9       -41693.6       -41695.7
       -41698.2       -41700.9       -41703.8         -41707       -41710.4
         -41714         -41718       -41722.4       -41727.3       -41732.6
       -41738.3       -41744.4       -41750.6       -41756.9       -41763.2
       -41769.7       -41776.5       -41783.6       -41791.3       -41799.7
       -41809.1       -41819.4       -41830.8       -41843.4       -41857.1
       -41871.8       -41887.6       -41904.5       -41922.1       -41940.2
       -41958.4       -41976.2       -41994.8       -42011.1       -42024.8
       -42038.9       -42052.6         -42066       -42079.4       -42093.3
       -42107.8       -42122.9       -42138.6       -42154.9       -42171.8
       -42189.2       -42206.9       -42224.9       -42242.9       -42260.5
       -42277.6         -42294       -42309.6       -42324.3         -42338
       -42350.7       -42362.7         -42374       -42384.9       -42395.3
         -42405       -42414.1       -42422.2       -42429.3       -42435.2
       -42440.1       -42443.7       -42446.1       -42447.4       -42447.6
       -42446.7         -42445       -42442.7       -42439.9       -42436.5
       -42432.5       -42427.5       -42421.4       -42413.8       -42404.6
       -42394.1       -42382.3       -42369.2       -42355.1       -42340.2
       -42324.6       -42308.9       -42293.4       -42278.5         -42264
       -42249.9       -42236.7       -42223.7       -42210.5       -42197.3
       -42184.2       -42170.1       -42153.8         -42134       -42110.2
       -42083.8       -42056.4       -42029.4       -42003.1       -41977.4
       -41952.4       -41928.4       -41905.6       -41883.7         -41862
       -41840.1       -41817.7       -41794.3       -41769.1       -41741.5
       -41711.4       -41678.9       -41644.5       -41608.8         -41572
       -41534.7       -41497.6       -41461.5       -41426.5       -41392.8
       -41360.4       -41329.1         -41299       -41269.7       -41241.1
       -41213.2       -41185.9       -41159.6       -41134.5         -41111
       -41089.1       -41069.2       -41051.5         -41036       -41022.4
       -41010.1       -40998.4       -40987.2       -40975.5       -40965.2
       -40956.3       -40946.9       -40937.8         -40929       -40920.6
       -40913.1       -40906.7       -40901.7         -40898       -40895.5
       -40894.2       -40893.7       -40893.6       -40893.6       -40894.5
       -40896.7         -40900       -40903.3       -40905.7       -40907.1
       -40908.1       -40909.6       -40911.7       -40914.7       -40919.1
       -40925.5         -40934       -40943.9       -40950.9       -40954.2
       -40957.6         -40962       -40968.7       -40977.5         -40987
       -40996.7         -41009         -41016       -41022.6       -41031.5
       -41040.7       -41050.6
       -42326.4       -42316.8       -42307.2       -42297.5       -42287.7
       -42277.8       -42267.7       -42257.5       -42247.2       -42236.8
       -42226.4         -42216       -42205.5       -42195.1       -42184.5
       -42173.9       -42163.1       -42152.1       -42140.9       -42129.5
       -42117.8       -42105.8       -42093.6       -42081.1       -42068.4
       -42055.6       -42042.7       -42030.1       -42017.7       -42005.6
       -41993.6       -41981.7         -41970       -41958.6       -41947.5
       -41936.5       -41925.6       -41914.6       -41903.4       -41892.2
       -41880.9       -41869.4         -41858       -41846.6       -41835.2
         -41824       -41812.9       -41802.1       -41791.6       -41781.5
       -41771.7       -41762.4       -41753.4       -41744.7       -41736.4
       -41728.5       -41720.8       -41713.5       -41706.6       -41700.1
       -41694.2       -41688.7       -41683.8       -41679.4       -41675.5
       -41672.1       -41669.4       -41667.2       -41665.6       -41664.5
       -41663.9       -41663.7       -41664.1       -41664.8       -41665.9
       -41667.5       -41669.5       -41671.8       -41674.6       -41677.8
       -41681.3       -41685.2       -41689.3       -41693.6       -41698.1
       -41702.8       -41707.5       -41712.2         -41717       -41721.8
       -41726.5       -41731.3       -41736.1         -41741       -41746.1
       -41751.4       -41757.1       -41763.1       -41769.3         -41776
       -41782.8       -41789.7       -41796.6       -41803.5       -41810.4
       -41817.2         -41824       -41830.8       -41837.8         -41845
       -41852.3       -41859.7       -41867.1       -41874.7       -41882.3
       -41889.8         -41897       -41903.6       -41909.6       -41914.7
       -41919.1       -41922.6       -41925.1       -41926.8       -41927.9
       -41928.4       -41928.6       -41928.4       -41927.9       -41927.1
       -41925.9       -41924.2       -41922.1       -41919.3       -41915.9
       -41912.1       -41907.7       -41902.9       -41897.8       -41892.3
       -41886.7         -41881       -41875.3       -41869.6       -41864.1
       -41858.7       -41853.4       -41848.3       -41843.3       -41838.2
       -41832.9       -41827.5       -41821.8       -41815.9       -41809.7
       -41803.5       -41797.2         -41791       -41784.9         -41779
       -41773.1       -41767.4       -41761.8       -41756.4       -41751.1
       -41745.9         -41741       -41736.3       -41731.8       -41727.5
       -41723.5       -41719.7       -41716.1       -41712.9       -41709.8
       -41707.1       -41704.6       -41702.3       -41700.2       -41698.4
       -41696.8       -41695.3       -41694.1         -41693       -41692.1
       -41691.5         -41691       -41690.8       -41690.8       -41691.1
       -41691.5       -41692.3       -41693.2       -41694.4         -41696
       -41697.8       -41699.9       -41702.2       -41704.8       -41707.5
       -41710.4       -41713.7       -41717.5       -41721.7       -41726.4
       -41731.4       -41736.8       -41742.3       -41747.9       -41753.6
       -41759.3       -41765.3       -41771.6       -41778.5       -41786.1
       -41794.5         -41804       -41814.5       -41826.2         -41839
       -41852.9       -41867.8       -41883.9       -41900.7       -41918.1
       -41935.5       -41952.6       -41969.7       -41985.2       -41998.9
       -42012.5       -42025.4       -42038.2       -42051.1       -42064.3
       -42078.2       -42092.7       -42107.8       -42123.6       -42139.8
       -42156.6       -42173.7         -42191       -42208.3       -42225.1
       -42241.3       -42256.7       -42271.3       -42284.9       -42297.7
       -42309.6       -42320.7       -42331.4       -42341.7       -42351.5
       -42360.8       -42369.3       -42376.8       -42383.2       -42388.3
       -42392.1       -42394.6       -42395.7       -42395.6       -42394.2
       -42391.8       -42388.7       -42385.1       -42381.1       -42376.9
       -42372.2       -42366.8       -42360.3       -42352.6       -42343.5
       -42332.7       -42320.1       -42306.2       -42291.5       -42276.4
       -42260.7       -42244.6       -42228.6       -42212.8       -42197.6
       -42183.6       -42170.3       -42156.8       -42143.5       -42131.4
       -42121.5       -42112.5       -42100.5       -42081.9       -42056.4
         -42026       -41995.4       -41966.9       -41940.7       -41915.4
       -41890.1       -41865.5       -41842.1       -41819.7       -41797.9
       -41775.7       -41752.2       -41727.3       -41701.3       -41674.3
       -41646.3       -41616.9       -41585.6       -41552.4       -41517.6
       -41482.4       -41447.7       -41413.6       -41380.4       -41348.3
       -41317.3       -41287.4       -41258.2       -41229.5       -41200.9
       -41172.7       -41145.2       -41118.8       -41093.7       -41069.9
       -41047.9       -41027.6       -41009.7       -40994.2       -40980.9
         -40969       -40957.8         -40947       -40936.8       -40926.9
       -40917.5       -40908.5         -40900       -40891.8       -40884.4
       -40877.9       -40872.6       -40868.3         -40865       -40862.6
       -40860.9       -40859.9       -40859.7       -40859.9       -40860.6
       -40861.7       -40863.2       -40865.2       -40867.3       -40869.4
       -40871.7       -40874.4       -40877.2       -40880.2         -40884
       -40889.2         -40896       -40902.9       -40909.4       -40915.4
       -40920.9       -40927.1       -40934.5       -40943.2       -40952.5
       -40962.1       -40974.2       -40981.7       -40988.7       -40997.7
         -41007       -41017.1
       -42326.8       -42317.1       -42307.3       -42297.4       -42287.5
       -42277.4       -42267.1       -42256.7       -42246.3       -42235.8
       -42225.2       -42214.6       -42204.1       -42193.5       -42182.8
         -42172       -42161.1       -42150.1       -42138.8       -42127.3
       -42115.5       -42103.5       -42091.3       -42078.9       -42066.2
       -42053.5       -42040.7       -42028.1       -42015.6       -42003.4
       -41991.3       -41979.5       -41967.8       -41956.4       -41945.2
       -41934.2       -41923.1         -41912       -41900.9       -41889.6
       -41878.3         -41867       -41855.6       -41844.3         -41833
       -41821.9         -41811       -41800.4       -41790.1       -41780.2
       -41770.6       -41761.4       -41752.6       -41744.2       -41736.1
       -41728.4         -41721       -41713.9       -41707.4       -41701.2
       -41695.6       -41690.5         -41686         -41682       -41678.5
       -41675.7       -41673.4       -41671.7       -41670.6       -41670.1
         -41670       -41670.5       -41671.4       -41672.8       -41674.6
       -41676.9       -41679.6       -41682.8       -41686.4       -41690.4
       -41694.7       -41699.2       -41704.1       -41709.1       -41714.3
       -41719.5       -41724.8       -41730.1       -41735.4       -41740.6
       -41745.8         -41751       -41756.2       -41761.5         -41767
       -41772.6       -41778.6       -41784.9       -41791.5       -41798.3
       -41805.3       -41812.4       -41819.3       -41826.3       -41833.1
       -41839.9       -41846.7       -41853.5       -41860.3       -41867.4
       -41874.4       -41881.6       -41888.9       -41896.4       -41904.1
       -41911.8       -41919.3       -41926.2       -41932.4       -41937.7
       -41942.1       -41945.5       -41947.9       -41949.4       -41950.2
       -41950.5       -41950.4         -41950       -41949.3       -41948.4
         -41947       -41945.2       -41942.7       -41939.7       -41935.9
       -41931.6       -41926.8       -41921.6         -41916       -41910.2
       -41904.2       -41898.2       -41892.2       -41886.3       -41880.6
       -41875.2       -41869.9       -41864.8       -41859.8       -41854.7
       -41849.4       -41843.9       -41838.1         -41832       -41825.6
       -41819.1       -41812.5         -41806       -41799.5       -41793.2
         -41787       -41780.9         -41775       -41769.3       -41763.6
       -41758.2         -41753         -41748       -41743.1       -41738.5
       -41734.2       -41730.1       -41726.2       -41722.6       -41719.2
         -41716       -41713.1       -41710.4         -41708       -41705.7
       -41703.6       -41701.7         -41700       -41698.5       -41697.2
         -41696       -41695.1       -41694.3       -41693.8       -41693.6
       -41693.5       -41693.7       -41694.1       -41694.8       -41695.8
       -41697.1       -41698.6       -41700.3       -41702.2       -41704.3
       -41706.6       -41709.3       -41712.3       -41715.9       -41719.9
       -41724.3       -41728.9       -41733.8       -41738.7       -41743.7
       -41748.8         -41754       -41759.6       -41765.7       -41772.5
       -41780.1       -41788.6       -41798.3         -41809       -41820.9
       -41833.9       -41847.9       -41862.9       -41878.8       -41895.2
       -41911.7       -41927.8       -41943.3       -41958.1       -41971.9
       -41984.9       -41997.4       -42009.7       -42022.1         -42035
       -42048.3       -42062.4         -42077       -42092.2         -42108
       -42124.2       -42140.7         -42157       -42173.1       -42188.9
       -42204.4       -42219.2         -42233       -42245.8       -42257.5
       -42268.6       -42279.2       -42289.3       -42299.1       -42308.6
       -42317.5       -42325.7       -42332.7       -42338.5       -42342.8
       -42345.7       -42347.2       -42347.1       -42345.6       -42342.9
       -42338.9       -42334.3       -42329.4       -42324.1       -42318.9
       -42313.4       -42307.3       -42300.7         -42293       -42283.9
       -42272.7       -42259.5       -42245.1         -42230       -42214.5
       -42198.7       -42182.5       -42165.8       -42149.1       -42133.2
       -42118.9       -42105.4       -42091.3       -42077.5       -42066.2
       -42058.9       -42054.1       -42048.9       -42033.7       -42002.4
         -41968       -41934.9       -41905.5       -41879.5       -41854.7
       -41829.5       -41804.3       -41780.3       -41757.4       -41734.9
       -41712.4       -41689.2       -41664.7       -41639.2       -41613.1
       -41586.2       -41558.1       -41528.3       -41496.9       -41464.5
       -41431.8       -41399.4       -41367.4       -41336.1       -41305.7
       -41276.3       -41247.5       -41219.3       -41191.2       -41162.8
       -41134.5       -41106.9       -41080.5       -41055.6       -41032.2
       -41009.6         -40989       -40970.8       -40955.3         -40942
       -40930.5       -40919.7       -40909.4       -40899.4       -40890.1
       -40881.2       -40872.6       -40864.5       -40857.1       -40850.4
       -40844.8       -40840.1       -40836.3       -40833.3       -40830.9
         -40829       -40827.8       -40827.3       -40827.4       -40827.9
       -40828.5       -40829.3       -40830.5       -40832.4       -40834.8
       -40837.5       -40840.4       -40843.4       -40846.4       -40849.9
       -40854.2       -40859.4       -40865.2       -40871.4       -40878.1
       -40885.2       -40892.7       -40900.8       -40909.3       -40918.2
       -40927.4       -40936.6         -40946       -40955.2       -40964.5
